0.1037,1.0,
0.214,1.0,
0.3139,1.0,
0.4249,1.0,
0.5306,1.0,
0.6366,1.0,
0.7424,1.0,
0.8467,1.0,
0.9527,1.0,
1.0595,1.0,
1.1642,1.0,
1.2651,1.0,
1.3703,1.0,
1.4723,1.0,
1.5761,1.0,
1.6828,1.0,
1.7829,1.0,
1.8927,1.0,
1.9941,1.0,
2.1001,1.0,
2.2004,1.0,
2.3015,1.0,
2.411,1.0,
2.5214,1.0,
2.6236,1.0,
2.7284,1.0,
2.8389,1.0,
2.944,1.0,
3.0517,1.0,
3.1581,1.0,
3.2728,1.0,
3.3821,1.0,
3.4903,1.0,
3.5961,1.0,
3.7066,1.0,
3.8135,1.0,
3.9141,1.0,
4.0202,1.0,
4.1208,1.0,
4.2316,1.0,
4.3372,1.0,
4.444,1.0,
4.554,1.0,
4.66,1.0,
4.7651,1.0,
4.871,1.0,
4.9816,1.0,
5.0893,1.0,
5.1937,1.0,
5.2957,1.0,
5.4109,1.0,
5.5195,1.0,
5.6239,1.0,
5.729,1.0,
5.8302,1.0,
5.9436,1.0,
6.0517,1.0,
6.1576,1.0,
6.2681,1.0,
6.3848,1.0,
6.4848,1.0,
6.5939,1.0,
6.7026,1.0,
6.814,1.0,
6.9207,1.0,
7.0307,1.0,
7.1366,1.0,
7.2439,1.0,
7.353,1.0,
7.4543,1.0,
7.5638,1.0,
7.6714,1.0,
7.7819,1.0,
7.8877,1.0,
7.9988,1.0,
8.1039,1.0,
8.2154,1.0,
8.3226,1.0,
8.424,1.0,
8.5334,1.0,
8.6339,1.0,
8.7388,1.0,
8.843,1.0,
8.954,1.0,
9.057,1.0,
9.1639,1.0,
9.274,1.0,
9.3802,1.0,
9.4867,1.0,
9.5922,1.0,
9.702,1.0,
9.8116,1.0,
9.9139,1.0,
10.0142,1.0,
10.1241,1.0,
10.2339,1.0,
10.3429,1.0,
10.4498,1.0,
10.5597,1.0,
10.6701,1.0,
10.7767,1.0,
10.8771,1.0,
10.9837,1.0,
11.0906,1.0,
11.201,1.0,
11.3117,1.0,
11.4221,1.0,
11.529,1.0,
11.6341,1.0,
11.7439,1.0,
11.8488,1.0,
11.9632,1.0,
12.0693,1.0,
12.179,1.0,
12.2862,1.0,
12.3964,1.0,
12.4971,1.0,
12.6003,1.0,
12.7037,1.0,
12.8102,1.0,
12.914,1.0,
13.0139,1.0,
13.124,1.0,
13.2278,1.0,
13.3434,1.0,
13.4439,1.0,
13.5491,1.0,
13.6539,1.0,
13.7607,1.0,
13.8666,1.0,
13.9767,1.0,
14.0834,1.0,
14.1835,1.0,
14.2901,1.0,
14.3902,1.0,
14.5008,1.0,
14.6072,1.0,
14.7135,1.0,
14.8244,1.0,
14.9305,1.0,
15.0362,1.0,
15.1446,1.1,
15.2526,1.1,
15.3605,1.1,
15.4696,1.1,
15.5699,1.1,
15.6761,1.1,
15.7762,1.1,
15.886,1.1,
15.9936,1.1,
16.1036,1.1,
16.2133,1.1,
16.3273,1.1,
16.4337,1.1,
16.5439,1.1,
16.6507,1.1,
16.761,1.1,
16.8687,1.1,
16.9739,1.1,
17.0828,1.1,
17.1839,1.1,
17.2896,1.1,
17.4006,1.1,
17.5012,1.1,
17.6039,1.1,
17.7071,1.1,
17.8136,1.1,
17.9193,1.1,
18.0206,1.1,
18.1238,1.1,
18.2304,1.1,
18.3374,1.1,
18.442,1.1,
18.5439,1.1,
18.6486,1.1,
18.7586,1.1,
18.8623,1.1,
18.9659,1.1,
19.0739,1.1,
19.1827,1.1,
19.2892,1.1,
19.3998,1.1,
19.5059,1.1,
19.6106,1.1,
19.7107,1.1,
19.8139,1.1,
19.9242,1.1,
20.0333,1.1,
20.1411,1.1,
20.2514,1.1,
20.3631,1.1,
20.474,1.1,
20.5739,1.1,
20.6801,1.1,
20.792,1.1,
20.8968,1.1,
21.0067,1.1,
21.1081,1.1,
21.2094,1.1,
21.3241,1.1,
21.4308,1.1,
21.5319,1.1,
21.6411,1.1,
21.7438,1.1,
21.8489,1.1,
21.9539,1.1,
22.0612,1.1,
22.176,1.1,
22.2776,1.1,
22.3823,1.1,
22.4845,1.1,
22.6991,0,
22.806,0,
22.906,0,
23.0062,0,
23.1165,0,
23.2182,0,
23.323,0,
23.4342,0,
23.5439,0,
23.6516,0,
