0.1096,1.0,
0.2168,1.0,
0.3168,1.0,
0.4273,1.0,
0.5346,1.0,
0.6402,1.0,
0.7522,1.0,
0.8564,1.0,
0.9643,1.0,
1.0675,1.0,
1.175,1.0,
1.2835,1.0,
1.3971,1.0,
1.5023,1.0,
1.6096,1.0,
1.7195,1.0,
1.8296,1.0,
1.9364,1.0,
2.0442,1.0,
2.1533,1.0,
2.2596,1.0,
2.3664,1.0,
2.4697,1.0,
2.5697,1.0,
2.6793,1.0,
2.7881,1.0,
2.8882,1.0,
3.0043,1.0,
3.1177,1.0,
3.2297,1.0,
3.3391,1.0,
3.4508,1.0,
3.5522,1.0,
3.6568,1.0,
3.7591,1.0,
3.8672,1.0,
3.9679,1.0,
4.0791,1.0,
4.1876,1.0,
4.2907,1.0,
4.3996,1.0,
4.5059,1.0,
4.6092,1.0,
4.7149,1.0,
4.8252,1.0,
4.9258,1.0,
5.0269,1.0,
5.1316,1.0,
5.2323,1.0,
5.3418,1.0,
5.4483,1.0,
5.5549,1.0,
5.656,1.0,
5.7636,1.0,
5.8695,1.0,
5.9779,1.0,
6.0849,1.0,
6.2011,1.0,
6.3096,1.0,
6.418,1.0,
6.5184,1.0,
6.6239,1.0,
6.7348,1.0,
6.8415,1.0,
6.9458,1.0,
7.0465,1.0,
7.1547,1.0,
7.2588,1.0,
7.3641,1.0,
7.4763,1.0,
7.5796,1.0,
7.6909,1.0,
7.7987,1.0,
7.9097,1.0,
8.0153,1.0,
8.1256,1.0,
8.2267,1.0,
8.328,1.0,
8.4381,1.0,
8.5388,1.0,
8.639,1.0,
8.7438,1.0,
8.8454,1.0,
8.9496,1.0,
9.0564,1.0,
9.1572,1.0,
9.2581,1.0,
9.3629,1.0,
9.4661,1.0,
9.5698,1.0,
9.6792,1.0,
9.7859,1.0,
9.8995,1.0,
10.0123,1.0,
10.1184,1.0,
10.2191,1.0,
10.3339,1.0,
10.4429,1.0,
10.5562,1.0,
10.6594,1.0,
10.7659,1.0,
10.8813,1.0,
10.9873,1.0,
11.0877,1.0,
11.1977,1.0,
11.3048,1.0,
11.4055,1.0,
11.5095,1.0,
11.6115,1.0,
11.7218,1.0,
11.8283,1.0,
11.9411,1.0,
12.0452,1.0,
12.1517,1.0,
12.2565,1.0,
12.3596,1.0,
12.466,1.0,
12.5691,1.0,
12.6745,1.0,
12.7798,1.0,
12.8868,1.0,
13.0014,1.0,
13.1036,1.0,
13.2103,1.0,
13.3141,1.0,
13.4142,1.0,
13.5198,1.0,
13.6258,1.0,
13.7363,1.0,
13.8396,1.0,
13.9481,1.0,
14.054,1.0,
14.1593,1.0,
14.2664,1.0,
14.3767,1.0,
14.4774,1.0,
14.5928,1.0,
14.6996,1.0,
14.8096,1.0,
14.9205,1.0,
15.0284,1.0,
15.1331,1.1,
15.2458,1.1,
15.3601,1.1,
15.465,1.1,
15.5731,1.1,
15.6886,1.1,
15.796,1.1,
15.9063,1.1,
16.0141,1.1,
16.12,1.1,
16.2298,1.1,
16.3376,1.1,
16.4474,1.1,
16.5479,1.1,
16.648,1.1,
16.7583,1.1,
16.8648,1.1,
16.9716,1.1,
17.0777,1.1,
17.1818,1.1,
17.2896,1.1,
17.3994,1.1,
17.5097,1.1,
17.6163,1.1,
17.7253,1.1,
17.8335,1.1,
17.9462,1.1,
18.0596,1.1,
18.1667,1.1,
18.2686,1.1,
18.3697,1.1,
18.4854,1.1,
18.5997,1.1,
18.7096,1.1,
18.8138,1.1,
18.9196,1.1,
19.0293,1.1,
19.1364,1.1,
19.2425,1.1,
19.3529,1.1,
19.4595,1.1,
19.5596,1.1,
19.6656,1.1,
19.7796,1.1,
19.8818,1.1,
19.9835,1.1,
20.0989,1.1,
20.2057,1.1,
20.3203,1.1,
20.427,1.1,
20.5282,1.1,
20.6285,1.1,
20.7286,1.1,
20.8388,1.1,
20.9396,1.1,
21.0455,1.1,
21.1524,1.1,
21.256,1.1,
21.3574,1.1,
21.4681,1.1,
21.5697,1.1,
21.6745,1.1,
21.7897,1.1,
21.8918,1.1,
22.0027,1.1,
22.1084,1.1,
22.2086,1.1,
22.3155,1.1,
22.425,1.1,
22.5357,1.1,
22.6488,1.1,
22.7493,1.1,
22.8596,1.1,
22.9696,1.1,
23.0707,1.1,
23.1796,1.1,
23.2833,1.1,
23.3838,1.1,
23.4926,1.1,
23.6058,1.1,
23.7101,1.1,
23.8202,1.1,
23.9283,1.1,
24.029,1.1,
24.1296,1.1,
24.2353,1.1,
24.3396,1.1,
24.4465,1.1,
24.5569,1.1,
24.6638,1.1,
24.7698,1.1,
24.8796,1.1,
24.9867,1.1,
25.0934,1.1,
25.1979,1.1,
25.3043,1.1,
25.4097,1.1,
25.515,1.1,
25.6161,1.1,
25.7268,1.1,
25.8319,1.1,
25.9385,1.1,
26.0388,1.1,
26.139,1.1,
26.2439,1.1,
26.3452,1.1,
26.4497,1.1,
26.5569,1.1,
26.6675,1.1,
26.7784,1.1,
26.885,1.1,
26.9948,1.1,
27.1009,1.1,
27.2096,1.1,
27.3119,1.1,
27.4143,1.1,
27.5189,1.1,
27.6293,1.1,
27.7355,1.1,
27.8473,1.1,
27.953,1.1,
28.0595,1.1,
28.1698,1.1,
28.2763,1.1,
28.3859,1.1,
28.4875,1.1,
28.5963,1.1,
28.7038,1.1,
28.8197,1.1,
28.9295,1.1,
29.0381,1.1,
29.1389,1.1,
29.2396,1.1,
29.3499,1.1,
29.4539,1.1,
29.5558,1.1,
29.6558,1.1,
29.7566,1.1,
29.8626,1.1,
29.968,1.1,
30.0733,1.1,
30.1796,1.2,
30.2896,1.2,
30.3897,1.2,
30.4959,1.2,
30.601,1.2,
