0.0019,1.0,511.16e-9
0.0038,0,513.58e-9
0.0059,0,536.14e-9
0.0079,0,560.71e-9
0.0099,0,547.01e-9
0.0119,0,517.21e-9
0.0138,0,478.54e-9
0.0163,0,441.08e-9
0.0183,0,421.74e-9
0.0203,0,422.55e-9
0.0223,0,456.38e-9
0.0243,0,483.37e-9
0.0263,0,522.44e-9
0.0283,0,543.39e-9
0.0303,0,543.79e-9
0.0323,0,511.57e-9
0.0343,0,471.69e-9
0.0363,0,434.63e-9
0.0383,0,418.52e-9
0.0403,0,408.85e-9
0.0424,0,445.91e-9
0.0444,0,486.19e-9
0.0464,0,526.07e-9
0.0484,0,542.99e-9
0.0504,0,537.75e-9
0.0524,0,503.11e-9
0.0544,0,448.73e-9
0.0569,0,412.88e-9
0.0588,0,402.00e-9
0.0608,0,409.66e-9
0.0629,0,447.92e-9
0.0648,0,489.81e-9
0.0669,0,528.08e-9
0.0689,0,539.76e-9
0.0709,0,517.61e-9
0.0729,0,481.36e-9
0.0749,0,441.88e-9
0.0769,0,408.04e-9
0.0789,0,399.99e-9
0.0809,0,412.48e-9
0.0829,0,451.15e-9
0.0849,0,476.93e-9
0.0873,0,513.98e-9
0.0893,0,524.86e-9
0.0913,0,510.76e-9
0.0933,0,473.70e-9
0.0953,0,435.03e-9
0.0973,0,403.21e-9
0.0994,0,387.90e-9
0.1013,0,400.39e-9
0.1033,0,441.08e-9
0.1053,0,481.76e-9
0.1073,0,516.00e-9
0.1093,0,524.05e-9
0.1113,0,506.33e-9
0.1133,0,460.81e-9
0.1153,0,414.49e-9
0.1175,0,384.28e-9
0.1194,0,380.65e-9
0.1214,0,403.61e-9
0.1464,0,445.10e-9
0.1485,0,503.11e-9
0.1505,0,501.90e-9
0.1524,0,468.87e-9
0.1544,0,429.80e-9
0.1564,0,393.54e-9
0.1584,0,375.01e-9
0.1604,0,370.18e-9
0.1629,0,407.64e-9
0.1648,0,449.13e-9
0.1669,0,488.20e-9
0.1689,0,503.11e-9
0.1709,0,498.68e-9
0.1728,0,459.20e-9
0.1748,0,408.85e-9
0.1768,0,373.00e-9
0.1788,0,363.74e-9
0.1808,0,372.19e-9
0.1829,0,410.86e-9
0.1849,0,452.76e-9
0.1868,0,490.62e-9
0.1888,0,499.89e-9
0.1908,0,476.93e-9
0.1928,0,441.88e-9
0.1948,0,403.21e-9
0.1973,0,369.38e-9
0.1993,0,361.72e-9
0.2013,0,376.22e-9
0.2033,0,415.30e-9
0.2053,0,441.88e-9
0.2073,0,478.13e-9
0.2093,0,487.00e-9
0.2113,0,472.09e-9
0.2133,0,434.63e-9
0.2153,0,396.36e-9
0.2173,0,364.94e-9
0.2193,0,348.43e-9
0.2213,0,364.54e-9
0.2234,0,405.23e-9
0.2255,0,446.31e-9
